customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
CUST0604,Sofia Singh,sofia.singh0604@example.com,Australia,2024-12-26,Standard,5093.45
CUST0605,Wei Nkosi,wei.nkosi0605@example.com,Australia,2025-12-12,Standard,2494.87
CUST0606,Amara Hassan,amara.hassan0606@example.com,United Kingdom,2022-10-05,Standard,7813.60
CUST0607,Noah Hassan,noah.hassan0607@example.com,India,2025-12-07,Premium,2159.77
CUST0608,Elena Silva,elena.silva0608@example.com,Germany,2025-10-16,Standard,4185.93
CUST0609,Omar Singh,omar.singh0609@example.com,Canada,2025-07-09,Standard,3220.21
CUST0610,Mia Smith,mia.smith0610@example.com,United Kingdom,2024-04-05,Basic,6385.83
CUST0611,Lucas Tanaka,lucas.tanaka0611@example.com,Japan,2024-09-26,Standard,4967.52
CUST0612,Hana Smith,hana.smith0612@example.com,Japan,2025-07-24,Basic,5942.09
CUST0613,Ethan Smith,ethan.smith0613@example.com,France,2023-03-23,Standard,7019.96
CUST0614,Zara Dubois,zara.dubois0614@example.com,Canada,2023-10-24,Standard,2904.03
CUST0615,Leo Singh,leo.singh0615@example.com,India,2025-03-05,Standard,6711.17
CUST0616,Anika Patel,anika.patel0616@example.com,United States,2022-07-23,Basic,6673.87
CUST0617,Kenji Muller,kenji.muller0617@example.com,United States,2022-09-12,Premium,3778.87
CUST0618,Isla Sharma,isla.sharma0618@example.com,France,2023-02-19,Basic,7734.49
CUST0619,Rahul Kim,rahul.kim0619@example.com,India,2023-07-16,Premium,5581.27
CUST0620,Chloe Hassan,chloe.hassan0620@example.com,United Kingdom,2024-02-01,Basic,7687.11
CUST0621,Aarav Nkosi,aarav.nkosi0621@example.com,United States,2024-03-22,Basic,2631.55
CUST0622,Priya Rossi,priya.rossi0622@example.com,France,2025-09-04,Premium,5996.25
CUST0623,James Sharma,james.sharma0623@example.com,Germany,2024-09-03,Premium,1171.31
CUST0624,Sofia Rossi,sofia.rossi0624@example.com,Japan,2022-01-20,Premium,5927.80
CUST0625,Wei Garcia,wei.garcia0625@example.com,France,2025-11-22,Premium,4086.57
CUST0626,Amara Rossi,amara.rossi0626@example.com,France,2022-07-02,Basic,6860.34
CUST0627,Noah Garcia,noah.garcia0627@example.com,Australia,2024-01-23,Standard,1208.74
CUST0628,Elena Chen,elena.chen0628@example.com,India,2022-05-21,Basic,4809.81
CUST0629,Omar Nguyen,omar.nguyen0629@example.com,India,2024-06-20,Standard,6154.55
CUST0630,Mia Chen,mia.chen0630@example.com,France,2025-06-15,Basic,3788.14
CUST0631,Lucas Johnson,lucas.johnson0631@example.com,United Kingdom,2022-07-25,Premium,6408.17
CUST0632,Hana Singh,hana.singh0632@example.com,France,2023-12-21,Standard,2707.56
CUST0633,Ethan Chen,ethan.chen0633@example.com,Germany,2023-07-22,Basic,761.90
CUST0634,Zara Costa,zara.costa0634@example.com,Canada,2025-11-15,Premium,7214.69
CUST0635,Leo Kim,leo.kim0635@example.com,Germany,2024-11-26,Basic,4355.47
CUST0636,Anika Brown,anika.brown0636@example.com,Canada,2025-08-16,Premium,6673.12
CUST0637,Kenji Rossi,kenji.rossi0637@example.com,Japan,2024-03-01,Premium,2087.14
CUST0638,Isla Nguyen,isla.nguyen0638@example.com,United Kingdom,2024-12-17,Premium,8389.16
CUST0639,Rahul Silva,rahul.silva0639@example.com,India,2024-03-03,Basic,3606.30
CUST0640,Chloe Costa,chloe.costa0640@example.com,India,2024-08-22,Premium,191.03
CUST0641,Aarav Smith,aarav.smith0641@example.com,United States,2023-06-21,Premium,386.54
CUST0642,Priya Patel,priya.patel0642@example.com,France,2024-11-03,Standard,5361.42
CUST0643,James Andersen,james.andersen0643@example.com,France,2024-05-17,Basic,3449.24
CUST0644,Sofia Costa,sofia.costa0644@example.com,India,2023-07-23,Premium,2668.71
CUST0645,Wei Andersen,wei.andersen0645@example.com,Germany,2022-11-15,Basic,2811.04
CUST0646,Amara Singh,amara.singh0646@example.com,United Kingdom,2023-09-28,Basic,3746.76
CUST0647,Noah Rossi,noah.rossi0647@example.com,United States,2023-05-16,Premium,7863.10
CUST0648,Elena Garcia,elena.garcia0648@example.com,Japan,2025-06-07,Basic,514.99
CUST0649,Omar Nkosi,omar.nkosi0649@example.com,United Kingdom,2022-01-26,Basic,1209.44
CUST0650,Mia Sharma,mia.sharma0650@example.com,India,2024-10-13,Standard,4469.40
CUST0651,Lucas Hassan,lucas.hassan0651@example.com,India,2024-02-01,Premium,6385.61
CUST0652,Hana Hassan,hana.hassan0652@example.com,United Kingdom,2022-03-02,Standard,6870.06
CUST0653,Ethan Hassan,ethan.hassan0653@example.com,United Kingdom,2023-06-23,Basic,8289.18
CUST0654,Zara Smith,zara.smith0654@example.com,Japan,2024-07-21,Basic,3093.05
CUST0655,Leo Dubois,leo.dubois0655@example.com,India,2024-01-24,Premium,2205.73
CUST0656,Anika Garcia,anika.garcia0656@example.com,United Kingdom,2023-04-13,Basic,4349.57
CUST0657,Kenji Patel,kenji.patel0657@example.com,United States,2023-05-16,Premium,4036.41
CUST0658,Isla Brown,isla.brown0658@example.com,India,2023-01-02,Premium,4721.71
CUST0659,Rahul Khan,rahul.khan0659@example.com,Germany,2023-10-22,Premium,3567.37
CUST0660,Chloe Silva,chloe.silva0660@example.com,Canada,2022-06-09,Basic,3200.23
CUST0661,Aarav Andersen,aarav.andersen0661@example.com,United States,2023-01-03,Premium,6846.66
CUST0662,Priya Patel,priya.patel0662@example.com,France,2022-05-22,Standard,7367.97
CUST0663,James Kim,james.kim0663@example.com,Australia,2022-06-26,Basic,3909.51
CUST0664,Sofia Tanaka,sofia.tanaka0664@example.com,Germany,2023-08-21,Basic,6679.09
CUST0665,Wei Nguyen,wei.nguyen0665@example.com,Germany,2024-08-08,Standard,5049.79
CUST0666,Amara Dubois,amara.dubois0666@example.com,Germany,2025-01-24,Premium,1322.29
CUST0667,Noah Khan,noah.khan0667@example.com,United States,2023-04-23,Basic,2977.28
CUST0668,Elena Sharma,elena.sharma0668@example.com,Australia,2022-01-03,Basic,3229.52
CUST0669,Omar Kim,omar.kim0669@example.com,United Kingdom,2023-02-25,Basic,8357.33
CUST0670,Mia Khan,mia.khan0670@example.com,Japan,2022-05-03,Premium,6063.46
CUST0671,Lucas Smith,lucas.smith0671@example.com,United States,2023-04-20,Basic,3540.33
CUST0672,Hana Tanaka,hana.tanaka0672@example.com,Japan,2022-06-23,Basic,857.63
CUST0673,Ethan Chen,ethan.chen0673@example.com,France,2022-06-03,Basic,4848.09
CUST0674,Zara Khan,zara.khan0674@example.com,India,2023-04-30,Standard,2255.37
CUST0675,Leo Silva,leo.silva0675@example.com,France,2025-12-06,Basic,2806.83
CUST0676,Anika Muller,anika.muller0676@example.com,Canada,2023-04-24,Premium,8023.04
CUST0677,Kenji Chen,kenji.chen0677@example.com,United Kingdom,2022-11-15,Premium,1438.97
CUST0678,Isla Muller,isla.muller0678@example.com,Australia,2024-04-12,Premium,4578.56
CUST0679,Rahul Johnson,rahul.johnson0679@example.com,Japan,2023-09-24,Standard,2289.32
CUST0680,Chloe Garcia,chloe.garcia0680@example.com,United Kingdom,2022-11-19,Basic,2620.62
CUST0681,Aarav Nguyen,aarav.nguyen0681@example.com,United States,2023-03-17,Standard,1303.34
CUST0682,Priya Rossi,priya.rossi0682@example.com,Australia,2024-03-22,Basic,463.63
CUST0683,James Kim,james.kim0683@example.com,Canada,2022-12-23,Premium,8095.22
CUST0684,Sofia Muller,sofia.muller0684@example.com,Germany,2022-07-13,Standard,911.12
CUST0685,Wei Chen,wei.chen0685@example.com,United Kingdom,2022-01-25,Premium,7066.65
CUST0686,Amara Rossi,amara.rossi0686@example.com,India,2023-02-10,Standard,3195.43
CUST0687,Noah Smith,noah.smith0687@example.com,Canada,2022-06-03,Premium,8476.01
CUST0688,Elena Johnson,elena.johnson0688@example.com,Japan,2022-09-21,Premium,7697.91
CUST0689,Omar Silva,omar.silva0689@example.com,United Kingdom,2022-03-29,Standard,477.89
CUST0690,Mia Singh,mia.singh0690@example.com,France,2024-03-19,Standard,299.13
CUST0691,Lucas Khan,lucas.khan0691@example.com,India,2023-12-26,Premium,7725.17
CUST0692,Hana Hassan,hana.hassan0692@example.com,Canada,2024-07-02,Premium,342.79
CUST0693,Ethan Nguyen,ethan.nguyen0693@example.com,Germany,2025-08-18,Standard,4265.63
CUST0694,Zara Costa,zara.costa0694@example.com,Japan,2022-05-05,Premium,2414.11
CUST0695,Leo Chen,leo.chen0695@example.com,France,2023-02-13,Basic,7525.31
CUST0696,Anika Andersen,anika.andersen0696@example.com,Germany,2025-07-15,Basic,6766.45
CUST0697,Kenji Brown,kenji.brown0697@example.com,Australia,2024-09-09,Basic,6653.13
CUST0698,Isla Tanaka,isla.tanaka0698@example.com,Australia,2024-03-06,Standard,1569.44
CUST0699,Rahul Silva,rahul.silva0699@example.com,Germany,2022-03-02,Standard,545.10
CUST0700,Chloe Dubois,chloe.dubois0700@example.com,Australia,2025-04-11,Premium,8280.13
CUST0701,Aarav Garcia,aarav.garcia0701@example.com,Germany,2025-09-07,Premium,2302.15
CUST0702,Priya Patel,priya.patel0702@example.com,Germany,2025-03-25,Standard,3048.10
CUST0703,James Nkosi,james.nkosi0703@example.com,India,2023-04-30,Basic,2737.14
CUST0704,Sofia Tanaka,sofia.tanaka0704@example.com,United States,2025-12-11,Basic,3021.71
CUST0705,Wei Singh,wei.singh0705@example.com,India,2025-02-27,Premium,7120.09
CUST0706,Amara Dubois,amara.dubois0706@example.com,Canada,2022-12-26,Standard,370.79
CUST0707,Noah Patel,noah.patel0707@example.com,Germany,2025-05-17,Premium,218.39
CUST0708,Elena Dubois,elena.dubois0708@example.com,United States,2023-11-11,Basic,1752.37
CUST0709,Omar Chen,omar.chen0709@example.com,Australia,2022-12-30,Standard,553.25
CUST0710,Mia Chen,mia.chen0710@example.com,India,2022-08-16,Basic,7322.66
CUST0711,Lucas Smith,lucas.smith0711@example.com,Australia,2025-12-13,Basic,3392.78
CUST0712,Hana Garcia,hana.garcia0712@example.com,Australia,2023-09-11,Standard,1203.02
CUST0713,Ethan Nkosi,ethan.nkosi0713@example.com,France,2025-08-02,Standard,5535.57
CUST0714,Zara Nkosi,zara.nkosi0714@example.com,Australia,2023-04-03,Basic,5026.63
CUST0715,Leo Nkosi,leo.nkosi0715@example.com,France,2023-09-21,Basic,5867.81
CUST0716,Anika Chen,anika.chen0716@example.com,India,2022-01-04,Basic,8066.50
CUST0717,Kenji Brown,kenji.brown0717@example.com,United States,2023-01-08,Basic,2738.93
CUST0718,Isla Nguyen,isla.nguyen0718@example.com,Germany,2025-08-02,Basic,929.73
CUST0719,Rahul Dubois,rahul.dubois0719@example.com,India,2023-11-10,Basic,707.47
CUST0720,Chloe Tanaka,chloe.tanaka0720@example.com,Australia,2022-12-10,Basic,7530.96
CUST0721,Aarav Smith,aarav.smith0721@example.com,Australia,2024-07-03,Premium,2291.05
CUST0722,Priya Rossi,priya.rossi0722@example.com,United Kingdom,2023-12-19,Standard,6700.32
CUST0723,James Sharma,james.sharma0723@example.com,United States,2024-03-01,Standard,6240.34
CUST0724,Sofia Nkosi,sofia.nkosi0724@example.com,France,2024-10-06,Standard,3017.90
CUST0725,Wei Brown,wei.brown0725@example.com,United Kingdom,2024-09-08,Basic,5550.69
CUST0726,Amara Rossi,amara.rossi0726@example.com,India,2024-07-13,Premium,6803.19
CUST0727,Noah Patel,noah.patel0727@example.com,Canada,2022-02-11,Standard,2256.53
CUST0728,Elena Garcia,elena.garcia0728@example.com,United Kingdom,2023-12-02,Premium,7553.02
CUST0729,Omar Nkosi,omar.nkosi0729@example.com,United Kingdom,2025-01-25,Premium,2905.68
CUST0730,Mia Nguyen,mia.nguyen0730@example.com,Japan,2025-12-13,Premium,3694.68
CUST0731,Lucas Nkosi,lucas.nkosi0731@example.com,France,2022-11-18,Premium,905.63
CUST0732,Hana Johnson,hana.johnson0732@example.com,Germany,2024-04-18,Basic,4732.25
CUST0733,Ethan Costa,ethan.costa0733@example.com,Canada,2025-09-14,Standard,2563.04
CUST0734,Zara Garcia,zara.garcia0734@example.com,United States,2024-03-15,Basic,4694.65
CUST0735,Leo Dubois,leo.dubois0735@example.com,India,2022-04-22,Standard,82.24
CUST0736,Anika Smith,anika.smith0736@example.com,Canada,2025-09-17,Basic,5121.82
CUST0737,Kenji Johnson,kenji.johnson0737@example.com,United Kingdom,2022-02-22,Premium,1493.53
CUST0738,Isla Kim,isla.kim0738@example.com,United Kingdom,2024-08-27,Premium,2655.59
CUST0739,Rahul Brown,rahul.brown0739@example.com,Japan,2024-09-28,Basic,2289.29
CUST0740,Chloe Costa,chloe.costa0740@example.com,France,2023-01-14,Standard,7532.41
CUST0741,Aarav Tanaka,aarav.tanaka0741@example.com,India,2024-07-01,Premium,2274.85
CUST0742,Priya Muller,priya.muller0742@example.com,Canada,2023-04-09,Standard,4817.88
CUST0743,James Chen,james.chen0743@example.com,United Kingdom,2022-06-25,Basic,2955.04
CUST0744,Sofia Costa,sofia.costa0744@example.com,France,2025-04-22,Premium,4727.94
CUST0745,Wei Brown,wei.brown0745@example.com,France,2025-01-01,Basic,7375.25
CUST0746,Amara Dubois,amara.dubois0746@example.com,Germany,2024-09-02,Standard,717.17
CUST0747,Noah Patel,noah.patel0747@example.com,India,2022-09-04,Standard,1510.83
CUST0748,Elena Nkosi,elena.nkosi0748@example.com,Germany,2023-01-30,Premium,410.61
CUST0749,Omar Smith,omar.smith0749@example.com,France,2023-02-18,Basic,1299.57
CUST0750,Mia Nguyen,mia.nguyen0750@example.com,Canada,2023-10-17,Basic,7774.77
CUST0751,Lucas Smith,lucas.smith0751@example.com,United Kingdom,2024-03-05,Basic,3407.65
CUST0752,Hana Silva,hana.silva0752@example.com,Canada,2024-11-30,Standard,7800.02
CUST0753,Ethan Sharma,ethan.sharma0753@example.com,France,2022-08-19,Standard,1314.48
CUST0754,Zara Singh,zara.singh0754@example.com,United Kingdom,2022-08-05,Basic,6637.15
CUST0755,Leo Kim,leo.kim0755@example.com,Australia,2024-04-21,Standard,3286.72
CUST0756,Anika Dubois,anika.dubois0756@example.com,Japan,2022-03-18,Premium,2377.25
CUST0757,Kenji Chen,kenji.chen0757@example.com,France,2022-03-21,Standard,7566.90
CUST0758,Isla Silva,isla.silva0758@example.com,Germany,2022-04-11,Basic,4065.59
CUST0759,Rahul Hassan,rahul.hassan0759@example.com,Australia,2022-02-11,Standard,6956.91
CUST0760,Chloe Kim,chloe.kim0760@example.com,Canada,2023-07-29,Standard,7302.08
CUST0761,Aarav Garcia,aarav.garcia0761@example.com,Germany,2022-10-03,Standard,8282.15
CUST0762,Priya Muller,priya.muller0762@example.com,Australia,2023-07-06,Basic,3571.73
CUST0763,James Smith,james.smith0763@example.com,Germany,2024-06-23,Premium,7768.51
CUST0764,Sofia Khan,sofia.khan0764@example.com,Japan,2024-11-23,Standard,6987.60
CUST0765,Wei Andersen,wei.andersen0765@example.com,India,2022-05-15,Standard,6045.86
CUST0766,Amara Brown,amara.brown0766@example.com,India,2024-12-09,Basic,294.61
CUST0767,Noah Johnson,noah.johnson0767@example.com,Germany,2022-04-29,Premium,329.45
CUST0768,Elena Patel,elena.patel0768@example.com,Australia,2025-12-14,Premium,2365.11
CUST0769,Omar Muller,omar.muller0769@example.com,France,2025-07-25,Premium,5805.92
CUST0770,Mia Rossi,mia.rossi0770@example.com,Australia,2024-09-28,Basic,3819.57
CUST0771,Lucas Dubois,lucas.dubois0771@example.com,Australia,2023-12-07,Premium,7128.17
CUST0772,Hana Hassan,hana.hassan0772@example.com,United Kingdom,2023-08-07,Premium,3316.48
CUST0773,Ethan Nkosi,ethan.nkosi0773@example.com,Germany,2023-03-30,Basic,1952.20
CUST0774,Zara Johnson,zara.johnson0774@example.com,Canada,2025-08-27,Standard,4387.23
CUST0775,Leo Sharma,leo.sharma0775@example.com,Japan,2022-09-28,Basic,1513.55
CUST0776,Anika Sharma,anika.sharma0776@example.com,Germany,2023-06-01,Basic,6852.97
CUST0777,Kenji Kim,kenji.kim0777@example.com,Canada,2024-05-17,Standard,7245.90
CUST0778,Isla Muller,isla.muller0778@example.com,Canada,2023-03-23,Standard,2603.13
CUST0779,Rahul Andersen,rahul.andersen0779@example.com,France,2025-04-12,Premium,112.09
CUST0780,Chloe Tanaka,chloe.tanaka0780@example.com,Canada,2023-09-04,Basic,963.48
CUST0781,Aarav Smith,aarav.smith0781@example.com,Australia,2023-07-21,Basic,2797.41
CUST0782,Priya Hassan,priya.hassan0782@example.com,Canada,2025-09-05,Basic,8095.99
CUST0783,James Kim,james.kim0783@example.com,Germany,2022-11-04,Basic,6518.26
CUST0784,Sofia Patel,sofia.patel0784@example.com,France,2025-09-14,Standard,5802.39
CUST0785,Wei Sharma,wei.sharma0785@example.com,Japan,2023-08-29,Standard,7713.40
CUST0786,Amara Brown,amara.brown0786@example.com,France,2022-03-14,Basic,6033.18
CUST0787,Noah Singh,noah.singh0787@example.com,Germany,2023-12-04,Basic,6077.97
CUST0788,Elena Costa,elena.costa0788@example.com,Japan,2025-10-07,Standard,4336.81
CUST0789,Omar Nkosi,omar.nkosi0789@example.com,India,2023-08-25,Premium,4028.10
CUST0790,Mia Hassan,mia.hassan0790@example.com,India,2025-10-24,Standard,5579.97
CUST0791,Lucas Rossi,lucas.rossi0791@example.com,Australia,2023-04-03,Basic,7413.60
CUST0792,Hana Khan,hana.khan0792@example.com,Australia,2024-02-01,Standard,4998.07
CUST0793,Ethan Muller,ethan.muller0793@example.com,United Kingdom,2024-08-21,Premium,7371.02
CUST0794,Zara Singh,zara.singh0794@example.com,United Kingdom,2024-08-25,Premium,4279.03
CUST0795,Leo Brown,leo.brown0795@example.com,Canada,2024-04-26,Premium,7408.68
CUST0796,Anika Chen,anika.chen0796@example.com,India,2023-02-15,Standard,3507.67
CUST0797,Kenji Singh,kenji.singh0797@example.com,Japan,2022-10-21,Standard,7337.23
CUST0798,Isla Nkosi,isla.nkosi0798@example.com,United Kingdom,2024-09-25,Standard,5382.23
CUST0799,Rahul Nkosi,rahul.nkosi0799@example.com,Australia,2025-07-23,Premium,89.83
CUST0800,Chloe Hassan,chloe.hassan0800@example.com,Germany,2022-12-12,Basic,6509.89
CUST0801,Aarav Dubois,aarav.dubois0801@example.com,United Kingdom,2022-09-23,Basic,3714.86
CUST0802,Priya Khan,priya.khan0802@example.com,France,2024-05-28,Standard,3289.02
CUST0803,James Patel,james.patel0803@example.com,Germany,2024-02-04,Premium,7587.45
CUST0804,Sofia Andersen,sofia.andersen0804@example.com,Germany,2022-02-06,Basic,84.85
CUST0805,Wei Rossi,wei.rossi0805@example.com,Germany,2025-11-21,Standard,2687.18
CUST0806,Amara Garcia,amara.garcia0806@example.com,France,2024-10-27,Basic,2636.67
CUST0807,Noah Smith,noah.smith0807@example.com,United States,2023-09-03,Standard,3902.58
CUST0808,Elena Andersen,elena.andersen0808@example.com,Australia,2024-06-07,Basic,8461.74
CUST0809,Omar Silva,omar.silva0809@example.com,Japan,2024-01-06,Premium,1443.27
CUST0810,Mia Brown,mia.brown0810@example.com,United States,2023-04-13,Premium,6194.58
CUST0811,Lucas Chen,lucas.chen0811@example.com,Germany,2022-02-14,Basic,4314.15
CUST0812,Hana Garcia,hana.garcia0812@example.com,Australia,2025-12-27,Basic,6743.47
CUST0813,Ethan Brown,ethan.brown0813@example.com,Canada,2024-12-31,Basic,460.56
CUST0814,Zara Patel,zara.patel0814@example.com,United Kingdom,2025-08-31,Premium,457.59
CUST0815,Leo Garcia,leo.garcia0815@example.com,France,2024-06-28,Standard,1094.38
CUST0816,Anika Hassan,anika.hassan0816@example.com,Japan,2025-12-08,Premium,1786.43
CUST0817,Kenji Sharma,kenji.sharma0817@example.com,Canada,2024-05-11,Basic,903.28
CUST0818,Isla Andersen,isla.andersen0818@example.com,Canada,2025-06-29,Basic,5971.14
CUST0819,Rahul Khan,rahul.khan0819@example.com,United Kingdom,2024-11-13,Basic,5269.55
CUST0820,Chloe Kim,chloe.kim0820@example.com,United Kingdom,2022-08-06,Standard,1728.56
CUST0821,Aarav Johnson,aarav.johnson0821@example.com,Canada,2024-12-07,Premium,3074.44
CUST0822,Priya Khan,priya.khan0822@example.com,Canada,2022-11-25,Premium,4681.77
CUST0823,James Johnson,james.johnson0823@example.com,Japan,2023-11-09,Premium,73.14
CUST0824,Sofia Smith,sofia.smith0824@example.com,United Kingdom,2025-03-21,Basic,4225.18
CUST0825,Wei Smith,wei.smith0825@example.com,United Kingdom,2022-07-27,Standard,5494.65
CUST0826,Amara Muller,amara.muller0826@example.com,Canada,2023-06-25,Standard,473.18
CUST0827,Noah Nkosi,noah.nkosi0827@example.com,United States,2023-08-19,Standard,6823.49
CUST0828,Elena Silva,elena.silva0828@example.com,France,2022-08-26,Premium,7243.03
CUST0829,Omar Patel,omar.patel0829@example.com,United States,2022-10-11,Basic,5518.83
CUST0830,Mia Silva,mia.silva0830@example.com,Australia,2024-06-15,Basic,2317.21
CUST0831,Lucas Smith,lucas.smith0831@example.com,Australia,2023-12-03,Premium,1011.88
CUST0832,Hana Brown,hana.brown0832@example.com,Japan,2023-07-11,Standard,5879.68
CUST0833,Ethan Dubois,ethan.dubois0833@example.com,France,2025-08-21,Premium,1005.33
CUST0834,Zara Patel,zara.patel0834@example.com,India,2022-08-01,Standard,7749.87
CUST0835,Leo Dubois,leo.dubois0835@example.com,Japan,2023-01-07,Basic,3258.89
CUST0836,Anika Tanaka,anika.tanaka0836@example.com,United States,2025-11-02,Basic,8275.61
CUST0837,Kenji Chen,kenji.chen0837@example.com,Japan,2024-09-26,Premium,7550.17
CUST0838,Isla Muller,isla.muller0838@example.com,United States,2022-05-10,Standard,5584.53
CUST0839,Rahul Sharma,rahul.sharma0839@example.com,Germany,2025-10-03,Standard,4436.39
CUST0840,Chloe Nguyen,chloe.nguyen0840@example.com,United Kingdom,2024-06-05,Basic,6190.21
CUST0841,Aarav Dubois,aarav.dubois0841@example.com,Australia,2025-09-21,Basic,5469.87
CUST0842,Priya Chen,priya.chen0842@example.com,United States,2022-01-24,Basic,7945.44
CUST0843,James Andersen,james.andersen0843@example.com,Japan,2024-10-12,Premium,682.61
CUST0844,Sofia Dubois,sofia.dubois0844@example.com,Australia,2023-05-09,Standard,8247.73
CUST0845,Wei Patel,wei.patel0845@example.com,Germany,2025-02-01,Basic,3249.49
CUST0846,Amara Rossi,amara.rossi0846@example.com,United Kingdom,2024-07-29,Standard,6820.66
CUST0847,Noah Muller,noah.muller0847@example.com,United Kingdom,2024-10-17,Standard,2720.72
CUST0848,Elena Dubois,elena.dubois0848@example.com,United States,2022-07-30,Standard,3534.26
CUST0849,Omar Costa,omar.costa0849@example.com,United States,2022-07-06,Basic,8188.80
CUST0850,Mia Kim,mia.kim0850@example.com,Germany,2025-09-02,Basic,3904.96
CUST0851,Lucas Silva,lucas.silva0851@example.com,Australia,2022-04-22,Premium,7184.48
CUST0852,Hana Silva,hana.silva0852@example.com,Japan,2025-09-07,Standard,6099.47
CUST0853,Ethan Garcia,ethan.garcia0853@example.com,United Kingdom,2025-09-11,Premium,68.56
CUST0854,Zara Tanaka,zara.tanaka0854@example.com,Canada,2025-01-26,Basic,3209.37
CUST0855,Leo Garcia,leo.garcia0855@example.com,United States,2022-12-03,Standard,1236.80
CUST0856,Anika Khan,anika.khan0856@example.com,United Kingdom,2023-06-05,Basic,1705.54
CUST0857,Kenji Garcia,kenji.garcia0857@example.com,France,2023-03-18,Standard,7017.48
CUST0858,Isla Johnson,isla.johnson0858@example.com,Australia,2022-08-09,Standard,442.93
CUST0859,Rahul Singh,rahul.singh0859@example.com,United Kingdom,2024-07-11,Standard,5613.96
CUST0860,Chloe Andersen,chloe.andersen0860@example.com,India,2024-10-18,Premium,4531.58
CUST0861,Aarav Patel,aarav.patel0861@example.com,France,2025-04-13,Standard,7860.93
CUST0862,Priya Nkosi,priya.nkosi0862@example.com,India,2022-09-20,Premium,3323.58
CUST0863,James Nguyen,james.nguyen0863@example.com,Australia,2024-10-29,Standard,3587.72
CUST0864,Sofia Nguyen,sofia.nguyen0864@example.com,Germany,2023-07-15,Standard,8192.37
CUST0865,Wei Kim,wei.kim0865@example.com,Japan,2022-10-01,Premium,3537.70
CUST0866,Amara Andersen,amara.andersen0866@example.com,Canada,2025-12-07,Basic,7322.98
CUST0867,Noah Costa,noah.costa0867@example.com,Germany,2023-02-16,Premium,5324.22
CUST0868,Elena Kim,elena.kim0868@example.com,Australia,2025-10-09,Premium,8342.28
CUST0869,Omar Nkosi,omar.nkosi0869@example.com,Australia,2025-12-25,Premium,6478.55
CUST0870,Mia Costa,mia.costa0870@example.com,Japan,2025-04-08,Basic,8015.59
CUST0871,Lucas Khan,lucas.khan0871@example.com,Canada,2024-05-15,Premium,4467.07
CUST0872,Hana Sharma,hana.sharma0872@example.com,France,2022-10-25,Premium,5713.65
CUST0873,Ethan Johnson,ethan.johnson0873@example.com,Canada,2022-11-26,Standard,5824.65
CUST0874,Zara Chen,zara.chen0874@example.com,United States,2025-11-15,Standard,1773.81
CUST0875,Leo Costa,leo.costa0875@example.com,United States,2024-01-05,Standard,915.96
CUST0876,Anika Costa,anika.costa0876@example.com,Germany,2025-08-18,Basic,3336.09
CUST0877,Kenji Andersen,kenji.andersen0877@example.com,Canada,2025-11-20,Basic,446.98
CUST0878,Isla Brown,isla.brown0878@example.com,France,2024-05-03,Basic,2691.93
CUST0879,Rahul Costa,rahul.costa0879@example.com,United States,2022-01-27,Basic,2173.83
CUST0880,Chloe Nguyen,chloe.nguyen0880@example.com,Japan,2023-04-07,Basic,6004.12
CUST0881,Aarav Tanaka,aarav.tanaka0881@example.com,Germany,2023-02-01,Standard,3842.49
CUST0882,Priya Smith,priya.smith0882@example.com,India,2022-12-22,Basic,4392.01
CUST0883,James Brown,james.brown0883@example.com,United States,2024-05-27,Standard,4753.26
CUST0884,Sofia Chen,sofia.chen0884@example.com,India,2025-04-11,Standard,97.70
CUST0885,Wei Muller,wei.muller0885@example.com,India,2022-03-23,Premium,7896.91
CUST0886,Amara Nguyen,amara.nguyen0886@example.com,United States,2025-07-04,Basic,7174.53
CUST0887,Noah Kim,noah.kim0887@example.com,Japan,2025-03-18,Basic,3075.82
CUST0888,Elena Silva,elena.silva0888@example.com,Germany,2023-01-12,Basic,626.09
CUST0889,Omar Andersen,omar.andersen0889@example.com,India,2024-05-01,Basic,4587.95
CUST0890,Mia Smith,mia.smith0890@example.com,Australia,2023-03-30,Premium,5655.18
CUST0891,Lucas Silva,lucas.silva0891@example.com,Australia,2023-08-25,Premium,8080.10
CUST0892,Hana Nguyen,hana.nguyen0892@example.com,Japan,2025-02-23,Basic,124.39
CUST0893,Ethan Tanaka,ethan.tanaka0893@example.com,Japan,2023-05-08,Basic,5235.77
CUST0894,Zara Nguyen,zara.nguyen0894@example.com,Germany,2022-03-23,Basic,7533.83
CUST0895,Leo Brown,leo.brown0895@example.com,United Kingdom,2024-03-01,Standard,4615.01
CUST0896,Anika Kim,anika.kim0896@example.com,United States,2024-11-24,Standard,4395.91
CUST0897,Kenji Andersen,kenji.andersen0897@example.com,Japan,2024-09-23,Premium,2554.87
CUST0898,Isla Johnson,isla.johnson0898@example.com,Australia,2024-11-18,Premium,8062.39
CUST0899,Rahul Nkosi,rahul.nkosi0899@example.com,United States,2025-07-07,Premium,1831.10
CUST0900,Chloe Johnson,chloe.johnson0900@example.com,France,2022-08-01,Premium,4594.02
CUST0901,Aarav Khan,aarav.khan0901@example.com,United Kingdom,2025-11-06,Premium,250.71
CUST0902,Priya Silva,priya.silva0902@example.com,United States,2022-06-29,Premium,508.57
CUST0903,James Hassan,james.hassan0903@example.com,United Kingdom,2025-03-23,Premium,7747.84
